epoch,train_loss,val_loss,train_rmse,val_rmse,best_val_rmse_so_far,best_epoch_so_far
70,0.866150681424155,0.8591670033974966,0.9306721664604325,0.9269126190733928,0.923378975986355,65
71,0.7620102516892301,0.8482413669175626,0.872931985717805,0.9210001991951807,0.9210001991951807,71
72,0.8835614627124782,0.8496288202217087,0.9399795012192969,0.9217531232503141,0.9210001991951807,71
73,0.7837786848424926,0.8299563533259863,0.8853127610299608,0.9110194033751347,0.9110194033751347,73
74,0.7637498314715003,0.7934786074124854,0.8739278182272837,0.8907741618460233,0.8907741618460233,74
75,0.7340032657350838,0.8119517477289118,0.8567399055343948,0.9010836519041457,0.8907741618460233,74
76,0.724273854610116,0.7952570140708297,0.8510428042173414,0.8917718396937805,0.8907741618460233,74
77,0.7593446884440539,0.827476477305589,0.8714038607006822,0.9096573405989692,0.8907741618460233,74
78,0.7572760895562959,0.8010091677875814,0.8702161165804135,0.8949911551448883,0.8907741618460233,74
79,0.7205800835459248,0.7585522091921593,0.8488698861108955,0.8709490278955246,0.8709490278955246,79
80,0.7393780222122254,0.7614991954652319,0.8598709334616593,0.8726392126561996,0.8709490278955246,79
81,0.7096246522675751,0.8017358010293175,0.8423922199709438,0.8953970074940599,0.8709490278955246,79
82,0.7216224891203854,0.7452689399646518,0.8494836603021776,0.8632896037626376,0.8632896037626376,82
83,0.7206532107279674,0.803988759404949,0.848912958275445,0.8966542028033712,0.8632896037626376,82
84,0.6758949138048131,0.8300154466653108,0.8221282830585585,0.9110518353339236,0.8632896037626376,82
85,0.7250370250437254,0.7998009251960183,0.8514910598730473,0.8943158978772648,0.8632896037626376,82
86,0.7271928752976311,0.7728589106307311,0.8527560467669703,0.879123944976322,0.8632896037626376,82
87,0.7484498192807301,0.7492713706672305,0.8651299435811536,0.865604627221476,0.8632896037626376,82
88,0.7048798657715374,0.7332662097773044,0.8395712392474729,0.8563096459676863,0.8563096459676863,88
89,0.64161562816342,0.7286013370511022,0.8010091311361063,0.8535814765159224,0.8535814765159224,89
90,0.6898741476411089,0.760504387636691,0.8305866286192602,0.8720690268761361,0.8535814765159224,89
91,0.6338603109292639,0.7376779450576055,0.7961534468488244,0.8588817992352646,0.8535814765159224,89
92,0.5947626824467348,0.7462136663677729,0.7712085855634225,0.863836597029654,0.8535814765159224,89
93,0.6414774080575388,0.7501665090126719,0.8009228477559738,0.8661215324725924,0.8535814765159224,89
94,0.6503642831309575,0.7190056890906651,0.806451661992805,0.8479420316806244,0.8479420316806244,94
95,0.6009969905478477,0.7105106066823088,0.7752399567539381,0.8429179121849938,0.8429179121849938,95
96,0.6418854635347763,0.717754254965913,0.8011775480720714,0.8472037859723675,0.8429179121849938,95
97,0.6308249147935701,0.7281263697581543,0.79424487080092,0.8533032109151789,0.8429179121849938,95
98,0.6024606213189905,0.7355228937270735,0.776183368360203,0.8576263135696534,0.8429179121849938,95
99,0.6122969449904626,0.7066406284597241,0.782494054284416,0.8406191934875887,0.8406191934875887,99
100,0.6161578726317116,0.6865603282341273,0.7849572425500077,0.8285893604398545,0.8285893604398545,100
101,0.6466699091323584,0.7274453663338879,0.8041578881863676,0.8529040780380217,0.8285893604398545,100
102,0.5976585661100233,0.7259168615438567,0.7730838027730391,0.8520075478209431,0.8285893604398545,100
103,0.6144557003852911,0.7472726143341565,0.7838722474901705,0.864449312761689,0.8285893604398545,100
104,0.562343274344306,0.7116031738670742,0.7498955089506177,0.8435657495815452,0.8285893604398545,100
105,0.6269002321759984,0.7140669138069355,0.791770315290993,0.8450248007052429,0.8285893604398545,100
106,0.6098561042458592,0.7191887707645385,0.7809328423404021,0.8480499812891563,0.8285893604398545,100
107,0.6193175788114736,0.6799084412034511,0.7869673302059454,0.8245656075798038,0.8245656075798038,107
108,0.5486460541874315,0.7164228941514548,0.7407064561534694,0.846417683033297,0.8245656075798038,107
109,0.564703728428307,0.6702435733810663,0.7514677161583903,0.8186840497903122,0.8186840497903122,109
110,0.5544993392107037,0.733917942507157,0.7446471239524824,0.8566901087949814,0.8186840497903122,109
111,0.5934573270106681,0.7028403902468465,0.7703618156494182,0.8383557659173381,0.8186840497903122,109
112,0.5779066152764907,0.7001304423965587,0.7602016938132213,0.8367379771449117,0.8186840497903122,109
113,0.5892601708117455,0.700618347857743,0.767632835938996,0.8370294784879102,0.8186840497903122,109
114,0.5701286402339164,0.7002492068062615,0.7550686327969904,0.8368089428335846,0.8186840497903122,109
115,0.5721775317413021,0.6894912055740966,0.7564241744823483,0.8303560715585192,0.8186840497903122,109
116,0.572681225576341,0.697769269960477,0.7567570452769773,0.8353258465775358,0.8186840497903122,109
117,0.5528972349807428,0.7055244803237637,0.7435705985182193,0.8399550466089025,0.8186840497903122,109
118,0.5628092713811873,0.6970499159428369,0.7502061525881984,0.8348951526645947,0.8186840497903122,109
119,0.56333147838821,0.7181223701526218,0.7505541142304197,0.847421011158339,0.8186840497903122,109
120,0.5877578251506008,0.676022401902171,0.7666536539732924,0.8222058148068347,0.8186840497903122,109
121,0.5905486707585507,0.6981988060118441,0.7684716460342247,0.835582913906121,0.8186840497903122,109
122,0.5682018472191314,0.7011793954085851,0.7537916470876627,0.8373645534703419,0.8186840497903122,109
123,0.5489266465684958,0.6714335591887912,0.7408958405663347,0.8194104949222893,0.8186840497903122,109
124,0.5696659677835718,0.6861499132108713,0.754762192868437,0.8283416645387767,0.8186840497903122,109
125,0.5337231676986325,0.6850119974931208,0.730563595930315,0.8276545157812654,0.8186840497903122,109
126,0.5276678094387899,0.7163365157471134,0.7264074679123211,0.8463666556210219,0.8186840497903122,109
127,0.5522455395708213,0.6837891038014893,0.7431322490450951,0.8269154151432233,0.8186840497903122,109
128,0.5116349919802385,0.7115486579149876,0.7152866502181056,0.8435334361570901,0.8186840497903122,109
129,0.5194349347133118,0.6797190791814586,0.7207183463138092,0.82445077426215,0.8186840497903122,109
130,0.4822369269324629,0.7181202559197992,0.694432809516128,0.8474197637061571,0.8186840497903122,109
131,0.5207881503852448,0.6450966881710594,0.7216565321434046,0.8031791133807323,0.8031791133807323,131
132,0.5313942229832109,0.6624629192436348,0.7289679162920759,0.8139182509586788,0.8031791133807323,131
133,0.5248228208649152,0.684901260585736,0.7244465617731339,0.82758761505096,0.8031791133807323,131
134,0.49818185623758904,0.687157080423414,0.7058199885506141,0.8289493835110887,0.8031791133807323,131
135,0.5179812552950278,0.7282039274885944,0.7197091463188638,0.8533486552919588,0.8031791133807323,131
136,0.5318795890635887,0.6798362911245383,0.7293007535054304,0.8245218560623716,0.8031791133807323,131
137,0.5028996194834535,0.685452476246918,0.7091541577706878,0.8279205736342816,0.8031791133807323,131
138,0.5261036803616579,0.6924108891714779,0.7253300492614778,0.8321123056243537,0.8031791133807323,131
139,0.4977729679743415,0.7314689121290484,0.705530274314534,0.8552595583383142,0.8031791133807323,131
140,0.5115913175665137,0.7159551775792415,0.715256120257991,0.8461413460995991,0.8031791133807323,131
141,0.5082112162432688,0.7044955330941097,0.712889343617415,0.8393423217579998,0.8031791133807323,131
142,0.5039585197822025,0.6959887821273495,0.709900359052031,0.8342594213596569,0.8031791133807323,131
143,0.5150570510270757,0.7055234163869054,0.7176747529536452,0.8399544132790216,0.8031791133807323,131
144,0.49843697431895223,0.6669639095752473,0.7060006900272494,0.816678584006736,0.8031791133807323,131
145,0.513450014060133,0.6554138698484712,0.7165542645607051,0.8095763520808097,0.8031791133807323,131
146,0.48798600754211874,0.6965459885116734,0.6985599527185328,0.8345933072531035,0.8031791133807323,131
147,0.5098269389144521,0.6775123335171161,0.7140216655777695,0.8231113737017101,0.8031791133807323,131
148,0.5126196862393053,0.6847133241116461,0.7159746407794799,0.8274740625008412,0.8031791133807323,131
149,0.5025025278442323,0.6776238046191142,0.7088741269394957,0.8231790841725233,0.8031791133807323,131
150,0.48886413281904945,0.6848782674241326,0.6991881955661504,0.8275737232562018,0.8031791133807323,131
151,0.4950393663050805,0.6881517030972966,0.7035903398321217,0.829549096254885,0.8031791133807323,131
152,0.5084260913826487,0.6897939319543357,0.7130400349087341,0.8305383386420736,0.8031791133807323,131
153,0.5100571253605268,0.6420692521673776,0.7141828374866809,0.8012922389287055,0.8012922389287055,153
154,0.504985140685105,0.6754665288349285,0.7106230651232094,0.8218677076238782,0.8012922389287055,153
155,0.5462699035653396,0.6594415202406068,0.7391007397948804,0.8120600471890036,0.8012922389287055,153
156,0.5012560478263849,0.6795465871146545,0.7079943840359081,0.8243461573360154,0.8012922389287055,153
157,0.47444800567341894,0.6971027145679146,0.688801862420115,0.8349267719793843,0.8012922389287055,153
158,0.4842006892475822,0.698538937714585,0.6958453055439708,0.835786418718673,0.8012922389287055,153
159,0.4954477985756928,0.7166176393075763,0.7038805286237806,0.8465327160290831,0.8012922389287055,153
160,0.4916369013155848,0.6568558929060571,0.7011682403785733,0.8104664662440125,0.8012922389287055,153
161,0.49650316567756964,0.6564557049477551,0.7046298075426342,0.8102195412033426,0.8012922389287055,153
162,0.5097530270924469,0.6495402551256478,0.7139699062932883,0.8059406027280471,0.8012922389287055,153
163,0.49956942339835286,0.6705761644874744,0.7068022519760055,0.8188871500319652,0.8012922389287055,153
164,0.4811030916719924,0.6900860038116868,0.6936159540206615,0.8307141528899618,0.8012922389287055,153
165,0.4846499726337891,0.6592249527582575,0.6961680634974496,0.8119266917390126,0.8012922389287055,153
166,0.4997181940422895,0.6629626690597828,0.7069074861976562,0.8142251955446864,0.8012922389287055,153
167,0.46705260349538413,0.686297861258015,0.6834124695199701,0.8284309634833883,0.8012922389287055,153
168,0.47315141830180657,0.655739557297361,0.6878600281320368,0.8097774739379708,0.8012922389287055,153
169,0.47473624265962633,0.6466594865620753,0.6890110613478033,0.8041514077349335,0.8012922389287055,153
170,0.5034082200033134,0.6429989094480663,0.7095126637370988,0.8018721278658252,0.8012922389287055,153
171,0.4974059269008994,0.6185246756699565,0.7052701091786745,0.7864633975398706,0.7864633975398706,171
172,0.49742274160689576,0.6417672489103318,0.705282029834091,0.801103769127528,0.7864633975398706,171
173,0.48631217002773725,0.66686514706985,0.6973608606939001,0.8166181158104748,0.7864633975398706,171
174,0.46486635073654664,0.6310180054952992,0.6818110814122536,0.7943664176532762,0.7864633975398706,171
175,0.48622458668669294,0.6485392804760427,0.6972980615824863,0.8053193655165898,0.7864633975398706,171
176,0.48603049751524297,0.6552046249325358,0.6971588753757948,0.8094471106456158,0.7864633975398706,171
177,0.5096035173035511,0.6345976722032055,0.713865195470091,0.7966163896149799,0.7864633975398706,171
178,0.4727249177111394,0.6720409357017202,0.6875499383398557,0.8197810291179713,0.7864633975398706,171
179,0.47903830865562874,0.6635110046724334,0.6921259341013228,0.8145618482794498,0.7864633975398706,171
180,0.4745616012747748,0.6655681119703609,0.6888843163222508,0.8158235789497389,0.7864633975398706,171
181,0.4609673378923044,0.6744388786219949,0.678945754749453,0.8212422776635375,0.7864633975398706,171
182,0.4881260777622173,0.647549005441269,0.6986602019309653,0.8047042968949955,0.7864633975398706,171
183,0.48547269384672115,0.6321029506535838,0.6967587056124388,0.7950490240567457,0.7864633975398706,171
184,0.47737811873559927,0.6861709481136394,0.6909255522381549,0.8283543614381706,0.7864633975398706,171
185,0.4789197924077614,0.6500303711884906,0.6920403112592224,0.8062446100213574,0.7864633975398706,171
186,0.47066105982936446,0.6493510789222855,0.6860474180618745,0.8058232305675268,0.7864633975398706,171
187,0.48502880926603387,0.6581464085625838,0.69644009739965,0.8112622316875006,0.7864633975398706,171
188,0.4715664491492071,0.6587690269847144,0.686706960172392,0.8116458753574212,0.7864633975398706,171
189,0.472727100537095,0.6940039611652772,0.6875515257325047,0.833069001443024,0.7864633975398706,171
190,0.45764135172306775,0.7011217798680041,0.6764919450540914,0.8373301498620506,0.7864633975398706,171
191,0.484413449725863,0.6796093374254923,0.6959981679040994,0.8243842171132901,0.7864633975398706,171
192,0.48787762448166777,0.6697236822126414,0.6984823723485567,0.8183664718282644,0.7864633975398706,171
193,0.4679447622786962,0.6699648398480088,0.6840648816294373,0.8185137994243035,0.7864633975398706,171
194,0.5072689026302917,0.636837704521262,0.7122281254136849,0.7980211178416659,0.7864633975398706,171
195,0.4599337430554214,0.6642303933035404,0.6781841512859331,0.8150033087684616,0.7864633975398706,171
196,0.4738198981250455,0.6454572046970736,0.6883457693085979,0.8034035129977175,0.7864633975398706,171
197,0.47562134225353675,0.6252487779421944,0.6896530593374735,0.7907267403738123,0.7864633975398706,171
198,0.46561187222633704,0.7026796177816315,0.6823575838417398,0.838259874848863,0.7864633975398706,171
199,0.46893850336575355,0.6857545897834221,0.6847908464383512,0.8281030067470001,0.7864633975398706,171
200,0.4457268941330729,0.7161374780690479,0.6676278110841946,0.8462490638512092,0.7864633975398706,171
201,0.45786344543908436,0.6860806318574414,0.6766560761857418,0.8282998441732567,0.7864633975398706,171
