Type_of_Security,spread,model_name,curve_family,slice_name,predicted_cpr_mean,predicted_cpr_p25,predicted_cpr_p75,n_obs
20yr TBA Eligible,-2.5976616877637118,M1,loan_age_slice,high_loan_age,0.12230571576886129,0.11742805452055194,0.12986777244641257,10583
20yr TBA Eligible,-2.52730928270042,M1,loan_age_slice,high_loan_age,0.11854243424837446,0.11414477359181774,0.12572450423474768,10583
20yr TBA Eligible,-2.456956877637129,M1,loan_age_slice,high_loan_age,0.11568389501943023,0.11109002687169633,0.12192665317974916,10583
20yr TBA Eligible,-2.3866044725738376,M1,loan_age_slice,high_loan_age,0.11363454881203941,0.10869719183326243,0.11913369724139145,10583
20yr TBA Eligible,-2.316252067510546,M1,loan_age_slice,high_loan_age,0.11231999562251543,0.10717300415477027,0.11738334462686462,10583
20yr TBA Eligible,-2.245899662447255,M1,loan_age_slice,high_loan_age,0.11168310349556526,0.10640111313183764,0.11660783110570838,10583
20yr TBA Eligible,-2.1755472573839634,M1,loan_age_slice,high_loan_age,0.11168100290702035,0.10624733218987936,0.11657518445246096,10583
20yr TBA Eligible,-2.105194852320672,M1,loan_age_slice,high_loan_age,0.11228274356811245,0.10671548176707235,0.11728373743615794,10583
20yr TBA Eligible,-2.0348424472573807,M1,loan_age_slice,high_loan_age,0.11346745353709528,0.10785571728619825,0.11849017918421634,10583
20yr TBA Eligible,-1.9644900421940894,M1,loan_age_slice,high_loan_age,0.11522287884802813,0.10952771424243002,0.12034288781503921,10583
20yr TBA Eligible,-1.8941376371307979,M1,loan_age_slice,high_loan_age,0.11754420962231463,0.11179971337451633,0.1228175092006012,10583
20yr TBA Eligible,-1.8237852320675065,M1,loan_age_slice,high_loan_age,0.12043311874478276,0.11465699417592123,0.12569303465101989,10583
20yr TBA Eligible,-1.7534328270042152,M1,loan_age_slice,high_loan_age,0.12389695373956197,0.11807538871083656,0.12928760426453856,10583
20yr TBA Eligible,-1.6830804219409239,M1,loan_age_slice,high_loan_age,0.1279480329617372,0.12210606546828595,0.1337750184264852,10583
20yr TBA Eligible,-1.6127280168776326,M1,loan_age_slice,high_loan_age,0.13260300471734976,0.1267601896453474,0.13899603234346358,10583
20yr TBA Eligible,-1.5423756118143412,M1,loan_age_slice,high_loan_age,0.13788223324851934,0.13207839635323015,0.1450223091672087,10583
20yr TBA Eligible,-1.4720232067510497,M1,loan_age_slice,high_loan_age,0.14380917929941905,0.1383889203275923,0.15193113367271138,10583
20yr TBA Eligible,-1.4016708016877584,M1,loan_age_slice,high_loan_age,0.15040974571625537,0.14483088138416145,0.15950018735811922,10583
20yr TBA Eligible,-1.331318396624467,M1,loan_age_slice,high_loan_age,0.157711560658711,0.15171362356816154,0.16743286194433882,10583
20yr TBA Eligible,-1.2609659915611757,M1,loan_age_slice,high_loan_age,0.16574317289441728,0.15897081044854433,0.17557800955561031,10583
20yr TBA Eligible,-1.1906135864978844,M1,loan_age_slice,high_loan_age,0.1745331356726409,0.16700335349261186,0.18402333300480134,10583
20yr TBA Eligible,-1.1202611814345929,M1,loan_age_slice,high_loan_age,0.18410895818073028,0.1758948703462937,0.19424353259641647,10583
20yr TBA Eligible,-1.0499087763713018,M1,loan_age_slice,high_loan_age,0.19449590692438565,0.185662081989868,0.20520552909497614,10583
20yr TBA Eligible,-0.9795563713080102,M1,loan_age_slice,high_loan_age,0.20571564388180621,0.1958547160883506,0.21747006919450307,10583
20yr TBA Eligible,-0.9092039662447187,M1,loan_age_slice,high_loan_age,0.21778469428529648,0.20668197900755025,0.23058461875949954,10583
20yr TBA Eligible,-0.8388515611814276,M1,loan_age_slice,high_loan_age,0.23071274466832878,0.21818036102654315,0.24477971783518626,10583
20yr TBA Eligible,-0.768499156118136,M1,loan_age_slice,high_loan_age,0.24450078159975672,0.2303630329953843,0.26003150745096404,10583
20yr TBA Eligible,-0.6981467510548449,M1,loan_age_slice,high_loan_age,0.25913909342587804,0.24368357604500623,0.27631257581431923,10583
20yr TBA Eligible,-0.6277943459915534,M1,loan_age_slice,high_loan_age,0.2746051713229861,0.2571653039279087,0.2934438080364643,10583
20yr TBA Eligible,-0.5574419409282618,M1,loan_age_slice,high_loan_age,0.2908615617990871,0.27175538341440153,0.31174905113805496,10583
20yr TBA Eligible,-0.4870895358649707,M1,loan_age_slice,high_loan_age,0.30785374000099247,0.2869805122494018,0.330353695807728,10583
20yr TBA Eligible,-0.4167371308016792,M1,loan_age_slice,high_loan_age,0.325508091023135,0.30259268310313114,0.3498692486862298,10583
20yr TBA Eligible,-0.3463847257383881,M1,loan_age_slice,high_loan_age,0.3437301038063494,0.3192804288288942,0.3697176531082036,10583
20yr TBA Eligible,-0.27603232067509653,M1,loan_age_slice,high_loan_age,0.36240289777151485,0.3365749268632423,0.38999573221627504,10583
20yr TBA Eligible,-0.205679915611805,M1,loan_age_slice,high_loan_age,0.3813862143829762,0.35422382088733384,0.41036414030495294,10583
20yr TBA Eligible,-0.13532751054851389,M1,loan_age_slice,high_loan_age,0.4005160124974094,0.37209112398692845,0.4305842872265764,10583
20yr TBA Eligible,-0.06497510548522234,M1,loan_age_slice,high_loan_age,0.41960480565206637,0.3907247753455301,0.4505030541137156,10583
20yr TBA Eligible,0.005377299578068762,M1,loan_age_slice,high_loan_age,0.43844286949404637,0.40958610566255715,0.4699368719878416,10583
20yr TBA Eligible,0.07572970464136031,M1,loan_age_slice,high_loan_age,0.4568004267618205,0.4279109422711258,0.48809758708124873,10583
20yr TBA Eligible,0.1460821097046514,M1,loan_age_slice,high_loan_age,0.47443088456932164,0.4469510757514561,0.5053113483073246,10583
20yr TBA Eligible,0.21643451476794295,M1,loan_age_slice,high_loan_age,0.49107515399644974,0.4643730191494,0.521219480202173,10583
20yr TBA Eligible,0.2867869198312345,M1,loan_age_slice,high_loan_age,0.5064670260040897,0.48156701518844436,0.5357206441917062,10583
20yr TBA Eligible,0.3571393248945256,M1,loan_age_slice,high_loan_age,0.5203655746171273,0.4973152521730917,0.5487509167060867,10583
20yr TBA Eligible,0.42749172995781715,M1,loan_age_slice,high_loan_age,0.5327796664960405,0.5102414503280084,0.5619486727154954,10583
20yr TBA Eligible,0.49784413502110825,M1,loan_age_slice,high_loan_age,0.5438765038246685,0.5236319234151798,0.5773990873871537,10583
20yr TBA Eligible,0.5681965400843998,M1,loan_age_slice,high_loan_age,0.5538539421322858,0.5302326562809823,0.5820909066944657,10583
20yr TBA Eligible,0.6385489451476913,M1,loan_age_slice,high_loan_age,0.5629319169976171,0.5358656026540065,0.5878215031111522,10583
20yr TBA Eligible,0.7089013502109824,M1,loan_age_slice,high_loan_age,0.5713461013844413,0.5415025716763999,0.5970457819473918,10583
20yr TBA Eligible,0.779253755274274,M1,loan_age_slice,high_loan_age,0.5793428876608754,0.5477586651428057,0.6070003060742013,10583
20yr TBA Eligible,0.8496061603375651,M1,loan_age_slice,high_loan_age,0.5871758458592787,0.5520314735478871,0.6195847673543753,10583
20yr TBA Eligible,0.9199585654008571,M1,loan_age_slice,high_loan_age,0.5951037245759735,0.5530091063705944,0.6339715134371815,10583
20yr TBA Eligible,0.9903109704641482,M1,loan_age_slice,high_loan_age,0.6033900064420193,0.555149232790686,0.6477418404489788,10583
20yr TBA Eligible,1.0606633755274393,M1,loan_age_slice,high_loan_age,0.612304006842443,0.5570615382535782,0.6639463457924433,10583
20yr TBA Eligible,1.1310157805907304,M1,loan_age_slice,high_loan_age,0.6221235114703934,0.5603850958134204,0.682108759720701,10583
20yr TBA Eligible,1.2013681856540224,M1,loan_age_slice,high_loan_age,0.6331389840504462,0.5630154693736289,0.7006221642092414,10583
20yr TBA Eligible,1.2717205907173135,M1,loan_age_slice,high_loan_age,0.6456350713292733,0.5700939903606206,0.7212389960408239,10583
20yr TBA Eligible,1.3420729957806046,M1,loan_age_slice,high_loan_age,0.659594292232845,0.5757596791951314,0.7403112414111179,10583
20yr TBA Eligible,1.4124254008438966,M1,loan_age_slice,high_loan_age,0.6747694795565525,0.584891666850218,0.7630835689525384,10583
20yr TBA Eligible,1.4827778059071877,M1,loan_age_slice,high_loan_age,0.6908924256462481,0.5950550373523211,0.7853094453290077,10583
20yr TBA Eligible,1.5531302109704788,M1,loan_age_slice,high_loan_age,0.7076737300391116,0.6075312011879275,0.8053101596391277,10583
20yr TBA Eligible,1.6234826160337699,M1,loan_age_slice,high_loan_age,0.7247992055296719,0.6207822826955534,0.8257335130855359,10583
20yr TBA Eligible,1.6938350210970619,M1,loan_age_slice,high_loan_age,0.741927626821747,0.6345393845830216,0.8464296627499812,10583
20yr TBA Eligible,1.764187426160353,M1,loan_age_slice,high_loan_age,0.7586899873810903,0.6483832421808056,0.8660303987001461,10583
20yr TBA Eligible,1.834539831223644,M1,loan_age_slice,high_loan_age,0.7746904494084093,0.6623691899814155,0.8840637152284336,10583
20yr TBA Eligible,1.904892236286936,M1,loan_age_slice,high_loan_age,0.7895091704761377,0.6757736273049098,0.9000343572746039,10583
20yr TBA Eligible,1.9752446413502271,M1,loan_age_slice,high_loan_age,0.8027071656615105,0.6883488414439753,0.9137905911631883,10583
20yr TBA Eligible,2.0455970464135182,M1,loan_age_slice,high_loan_age,0.8138333136055924,0.6996997700257745,0.9256118675403657,10583
20yr TBA Eligible,2.1159494514768102,M1,loan_age_slice,high_loan_age,0.8224335373699108,0.7094148614844031,0.9335343723127054,10583
20yr TBA Eligible,2.1863018565401013,M1,loan_age_slice,high_loan_age,0.828062086317825,0.7188374168916489,0.9348353125399833,10583
20yr TBA Eligible,2.2566542616033924,M1,loan_age_slice,high_loan_age,0.830294715746231,0.7255677441872277,0.9311851116626135,10583
20yr TBA Eligible,2.327006666666685,M1,loan_age_slice,high_loan_age,0.8287434115795493,0.7313209480568572,0.9260552384657339,10583
20yr TBA Eligible,-3.230833333333334,M1,loan_age_slice,low_loan_age,0.07783419562724785,0.07014076843941952,0.08483588878407389,10741
20yr TBA Eligible,-3.1604809282700423,M1,loan_age_slice,low_loan_age,0.08166109424753787,0.07467463399265517,0.08815349225232971,10741
20yr TBA Eligible,-3.0901285232067512,M1,loan_age_slice,low_loan_age,0.08540269846216059,0.07905084504141735,0.09152565026188109,10741
20yr TBA Eligible,-3.0197761181434597,M1,loan_age_slice,low_loan_age,0.08904130904450262,0.0830106564074562,0.09499823341675429,10741
20yr TBA Eligible,-2.9494237130801686,M1,loan_age_slice,low_loan_age,0.09256140073470141,0.08684523288614576,0.09815820677072651,10741
20yr TBA Eligible,-2.879071308016877,M1,loan_age_slice,low_loan_age,0.09594987000606038,0.09031932243444007,0.101446901230684,10741
20yr TBA Eligible,-2.8087189029535855,M1,loan_age_slice,low_loan_age,0.09919622202000214,0.09340754542881413,0.10481953697993873,10741
20yr TBA Eligible,-2.7383664978902944,M1,loan_age_slice,low_loan_age,0.10229269615129387,0.09634418409225631,0.1079489788608945,10741
20yr TBA Eligible,-2.668014092827003,M1,loan_age_slice,low_loan_age,0.10523433179660663,0.09889485424289246,0.11125702364360723,10741
20yr TBA Eligible,-2.5976616877637118,M1,loan_age_slice,low_loan_age,0.10801897824264628,0.10164734411983734,0.11380688518261017,10741
20yr TBA Eligible,-2.52730928270042,M1,loan_age_slice,low_loan_age,0.11064725409796358,0.10386903075270126,0.11753601934919589,10741
20yr TBA Eligible,-2.456956877637129,M1,loan_age_slice,low_loan_age,0.11312246314534467,0.10589354548247165,0.12099587367216946,10741
20yr TBA Eligible,-2.3866044725738376,M1,loan_age_slice,low_loan_age,0.11545047443681761,0.10800366516858784,0.12418572463763766,10741
20yr TBA Eligible,-2.316252067510546,M1,loan_age_slice,low_loan_age,0.11763957503944959,0.10994804760557919,0.12608138530401103,10741
20yr TBA Eligible,-2.245899662447255,M1,loan_age_slice,low_loan_age,0.11970030407781426,0.1118588773396545,0.1278129565978614,10741
20yr TBA Eligible,-2.1755472573839634,M1,loan_age_slice,low_loan_age,0.12164527665185289,0.11349942879789188,0.12954225778907258,10741
20yr TBA Eligible,-2.105194852320672,M1,loan_age_slice,low_loan_age,0.12348900589300789,0.11517183757319138,0.13138542799577824,10741
20yr TBA Eligible,-2.0348424472573807,M1,loan_age_slice,low_loan_age,0.12524773091687205,0.11679383208463845,0.13328688897641383,10741
20yr TBA Eligible,-1.9644900421940894,M1,loan_age_slice,low_loan_age,0.12693925780194495,0.11838115132412064,0.13505191834812802,10741
20yr TBA Eligible,-1.8941376371307979,M1,loan_age_slice,low_loan_age,0.1285828200320615,0.11995056410019078,0.13683213000872385,10741
20yr TBA Eligible,-1.8237852320675065,M1,loan_age_slice,low_loan_age,0.1301989641446686,0.12157202169196246,0.13882337453116067,10741
20yr TBA Eligible,-1.7534328270042152,M1,loan_age_slice,low_loan_age,0.13180946568064664,0.12319400988275442,0.1409143815016778,10741
20yr TBA Eligible,-1.6830804219409239,M1,loan_age_slice,low_loan_age,0.13343727998210603,0.12473387613506359,0.14311967895640487,10741
20yr TBA Eligible,-1.6127280168776326,M1,loan_age_slice,low_loan_age,0.13510653197312972,0.12638566606544277,0.1453891721926115,10741
20yr TBA Eligible,-1.5423756118143412,M1,loan_age_slice,low_loan_age,0.13684254882227762,0.12807627751678652,0.14668678613816155,10741
20yr TBA Eligible,-1.4720232067510497,M1,loan_age_slice,low_loan_age,0.13867193935592353,0.12986597799918842,0.14801572049388811,10741
20yr TBA Eligible,-1.4016708016877584,M1,loan_age_slice,low_loan_age,0.14062272429914774,0.13201279665321364,0.14941249569642157,10741
20yr TBA Eligible,-1.331318396624467,M1,loan_age_slice,low_loan_age,0.1427245218965523,0.13417490313240021,0.15091504081654605,10741
20yr TBA Eligible,-1.2609659915611757,M1,loan_age_slice,low_loan_age,0.14500879424152485,0.1365383261137887,0.15256290822295293,10741
20yr TBA Eligible,-1.1906135864978844,M1,loan_age_slice,low_loan_age,0.14750916075975498,0.13873213222928005,0.15565478089051288,10741
20yr TBA Eligible,-1.1202611814345929,M1,loan_age_slice,low_loan_age,0.15026178679930677,0.14127544406445924,0.15878378537337312,10741
20yr TBA Eligible,-1.0499087763713018,M1,loan_age_slice,low_loan_age,0.15330585723915413,0.14436156103136977,0.1620028271342,10741
20yr TBA Eligible,-0.9795563713080102,M1,loan_age_slice,low_loan_age,0.15668414752349497,0.1475091310873755,0.1655091465382008,10741
20yr TBA Eligible,-0.9092039662447187,M1,loan_age_slice,low_loan_age,0.1604437076678674,0.1511776731901615,0.16937757845566503,10741
20yr TBA Eligible,-0.8388515611814276,M1,loan_age_slice,low_loan_age,0.1646366787078847,0.1550403366990527,0.1738241497550197,10741
20yr TBA Eligible,-0.768499156118136,M1,loan_age_slice,low_loan_age,0.16932126595734787,0.15938971381377343,0.17894668825497728,10741
20yr TBA Eligible,-0.6981467510548449,M1,loan_age_slice,low_loan_age,0.17456289955273524,0.16441791353920543,0.1844340899933239,10741
20yr TBA Eligible,-0.6277943459915534,M1,loan_age_slice,low_loan_age,0.18043562040202593,0.16999477140638986,0.19078274975480314,10741
20yr TBA Eligible,-0.5574419409282618,M1,loan_age_slice,low_loan_age,0.1870237392424497,0.1760766626872412,0.19770398738810924,10741
20yr TBA Eligible,-0.4870895358649707,M1,loan_age_slice,low_loan_age,0.19442382858347607,0.18294417858398804,0.20587744459504842,10741
20yr TBA Eligible,-0.4167371308016792,M1,loan_age_slice,low_loan_age,0.20274712257884053,0.19082113959877356,0.21472459312507075,10741
20yr TBA Eligible,-0.3463847257383881,M1,loan_age_slice,low_loan_age,0.21212241926350875,0.19950384573674818,0.22474947793991173,10741
20yr TBA Eligible,-0.27603232067509653,M1,loan_age_slice,low_loan_age,0.22269960433423555,0.20947458406705977,0.23605695522679326,10741
20yr TBA Eligible,-0.205679915611805,M1,loan_age_slice,low_loan_age,0.23465394736545844,0.22070739695287944,0.24871655807428006,10741
20yr TBA Eligible,-0.13532751054851389,M1,loan_age_slice,low_loan_age,0.24819136218257118,0.23345702080350694,0.2629085665917352,10741
20yr TBA Eligible,-0.06497510548522234,M1,loan_age_slice,low_loan_age,0.26355487592265964,0.2479325524169962,0.2791348089540402,10741
20yr TBA Eligible,0.005377299578068762,M1,loan_age_slice,low_loan_age,0.2810326199206944,0.264501938543904,0.2972586963051138,10741
20yr TBA Eligible,0.07572970464136031,M1,loan_age_slice,low_loan_age,0.30096774509795693,0.28362122702539905,0.3182600567089522,10741
20yr TBA Eligible,0.1460821097046514,M1,loan_age_slice,low_loan_age,0.3237707819124593,0.3049596973699775,0.34206277918458206,10741
20yr TBA Eligible,0.21643451476794295,M1,loan_age_slice,low_loan_age,0.34993511951092005,0.3295629007298406,0.36950112755923525,10741
20yr TBA Eligible,0.2867869198312345,M1,loan_age_slice,low_loan_age,0.3800564831990885,0.35800049545280377,0.40164334850778527,10741
20yr TBA Eligible,0.3571393248945256,M1,loan_age_slice,low_loan_age,0.41482859343608164,0.39065067258037267,0.43876024172090355,10741
20yr TBA Eligible,0.42749172995781715,M1,loan_age_slice,low_loan_age,0.45480234522135,0.4280128090411228,0.4790208682769248,10741
20yr TBA Eligible,0.49784413502110825,M1,loan_age_slice,low_loan_age,0.5004210618147725,0.4702796985021185,0.5303751655247213,10741
20yr TBA Eligible,0.5681965400843998,M1,loan_age_slice,low_loan_age,0.5521159200828358,0.5167858756591315,0.5921356002790534,10741
20yr TBA Eligible,0.6385489451476913,M1,loan_age_slice,low_loan_age,0.6102788858362498,0.5697647725086519,0.6502819876317512,10741
20yr TBA Eligible,0.7089013502109824,M1,loan_age_slice,low_loan_age,0.6752270849830582,0.6279187086126625,0.7155308365890067,10741
20yr TBA Eligible,0.779253755274274,M1,loan_age_slice,low_loan_age,0.747159371345493,0.6902099375200255,0.7904353240825612,10741
20yr TBA Eligible,0.8496061603375651,M1,loan_age_slice,low_loan_age,0.8261052815675751,0.7589021920857753,0.8784769170780526,10741
20yr TBA Eligible,0.9199585654008571,M1,loan_age_slice,low_loan_age,0.9118674888624233,0.8353688404735604,0.9768695489620338,10741
20yr TBA Eligible,0.9903109704641482,M1,loan_age_slice,low_loan_age,1.0039600740721843,0.9172065110444549,1.0773165079431268,10741
20yr TBA Eligible,1.0606633755274393,M1,loan_age_slice,low_loan_age,1.1015463896541375,1.0017474643243207,1.1848887865086755,10741
20yr TBA Eligible,1.1310157805907304,M1,loan_age_slice,low_loan_age,1.2033819015452405,1.0914776228408196,1.3021396559455556,10741
20yr TBA Eligible,1.2013681856540224,M1,loan_age_slice,low_loan_age,1.3077689800064427,1.1835201578637156,1.418256726077971,10741
20yr TBA Eligible,1.2717205907173135,M1,loan_age_slice,low_loan_age,1.4125724491837313,1.271022928334009,1.5364713288174348,10741
20yr TBA Eligible,1.3420729957806046,M1,loan_age_slice,low_loan_age,1.515767445307072,1.3578748369181937,1.6532254376827704,10741
20yr TBA Eligible,1.4124254008438966,M1,loan_age_slice,low_loan_age,1.615487197531675,1.4428975127352084,1.7623503820211606,10741
20yr TBA Eligible,1.4827778059071877,M1,loan_age_slice,low_loan_age,1.7097566744926012,1.5255708568011062,1.8702684110811996,10741
20yr TBA Eligible,1.5531302109704788,M1,loan_age_slice,low_loan_age,1.7965396559140354,1.6009604364608743,1.9708086671590408,10741
20yr TBA Eligible,1.6234826160337699,M1,loan_age_slice,low_loan_age,1.873802305683161,1.6668763327208347,2.056346766126138,10741
20yr TBA Eligible,1.6938350210970619,M1,loan_age_slice,low_loan_age,1.9395837871484438,1.7224440360471105,2.127765536997206,10741
20yr TBA Eligible,1.764187426160353,M1,loan_age_slice,low_loan_age,1.9920710411215314,1.767880632001828,2.1850037476829676,10741
20yr TBA Eligible,1.834539831223644,M1,loan_age_slice,low_loan_age,2.0296742552392284,1.8018698095086272,2.2263463250472015,10741
20yr TBA Eligible,1.904892236286936,M1,loan_age_slice,low_loan_age,2.051099126847053,1.823277066228779,2.2503795511768288,10741
20yr TBA Eligible,1.9752446413502271,M1,loan_age_slice,low_loan_age,2.0554118107809725,1.8310829414903584,2.2557773627679745,10741
20yr TBA Eligible,2.0455970464135182,M1,loan_age_slice,low_loan_age,2.042092488335919,1.82111801178384,2.2374546608280643,10741
20yr TBA Eligible,2.1159494514768102,M1,loan_age_slice,low_loan_age,2.0110738199707074,1.795818885652245,2.1970176694635857,10741
20yr TBA Eligible,2.1863018565401013,M1,loan_age_slice,low_loan_age,1.962761159593406,1.7546393719132691,2.140249904761027,10741
20yr TBA Eligible,2.2566542616033924,M1,loan_age_slice,low_loan_age,1.898032299081338,1.7012611733971172,2.068925184972159,10741
20yr TBA Eligible,2.327006666666685,M1,loan_age_slice,low_loan_age,1.8182156407627466,1.6356692311962018,1.9768005018501067,10741
20yr TBA Eligible,-3.230833333333334,M1,loan_age_slice,median_loan_age,0.12100128251427066,0.10278315517829872,0.1368693323893444,10423
20yr TBA Eligible,-3.1604809282700423,M1,loan_age_slice,median_loan_age,0.11852348613020462,0.10285929416538053,0.1320883686101504,10423
20yr TBA Eligible,-3.0901285232067512,M1,loan_age_slice,median_loan_age,0.11640878321266075,0.1029682701377932,0.12850971695285152,10423
20yr TBA Eligible,-3.0197761181434597,M1,loan_age_slice,median_loan_age,0.11462450199086921,0.10285081890143433,0.12504104889883294,10423
20yr TBA Eligible,-2.9494237130801686,M1,loan_age_slice,median_loan_age,0.11314329321819293,0.10275801304040488,0.12210018927603095,10423
20yr TBA Eligible,-2.879071308016877,M1,loan_age_slice,median_loan_age,0.11194236254526765,0.10290171593387853,0.11965202354911053,10423
20yr TBA Eligible,-2.8087189029535855,M1,loan_age_slice,median_loan_age,0.11100283921001629,0.1028221069573454,0.11831779647868412,10423
20yr TBA Eligible,-2.7383664978902944,M1,loan_age_slice,median_loan_age,0.11030925617249629,0.10229526788734233,0.11649514924225723,10423
20yr TBA Eligible,-2.668014092827003,M1,loan_age_slice,median_loan_age,0.10984912182933405,0.10231352705439845,0.11495103444224553,10423
20yr TBA Eligible,-2.5976616877637118,M1,loan_age_slice,median_loan_age,0.1096125673901812,0.10280148123321675,0.11378189018707019,10423
20yr TBA Eligible,-2.52730928270042,M1,loan_age_slice,median_loan_age,0.10959205712343124,0.10332871264882026,0.11297949335640212,10423
20yr TBA Eligible,-2.456956877637129,M1,loan_age_slice,median_loan_age,0.10978215116258777,0.1038520837574275,0.11275881753355366,10423
20yr TBA Eligible,-2.3866044725738376,M1,loan_age_slice,median_loan_age,0.11017931254686596,0.10444182632813881,0.11332397543637462,10423
20yr TBA Eligible,-2.316252067510546,M1,loan_age_slice,median_loan_age,0.11078175175879366,0.10502198686260789,0.11394490646460254,10423
20yr TBA Eligible,-2.245899662447255,M1,loan_age_slice,median_loan_age,0.11158930330089799,0.1057519884370639,0.11505078772102717,10423
