Type_of_Security,spread,predicted_cpr_mean,dCPR_dspread
15yr TBA Eligible,-0.4198164556962025,0.34216969806543207,0.17234149672966836
15yr TBA Eligible,-0.3458607594936707,0.35514968560452115,0.17882780926710318
15yr TBA Eligible,-0.2719050632911393,0.3686203683348764,0.1856706028371109
15yr TBA Eligible,-0.19794936708860744,0.38261248299884576,0.19300591475397066
15yr TBA Eligible,-0.12399367088607605,0.39716814192854916,0.20100868579196618
15yr TBA Eligible,-0.050037974683544206,0.41234395759984727,0.20986549344838767
15yr TBA Eligible,0.02391772151898719,0.42820963928227584,0.21962548757851685
15yr TBA Eligible,0.09787341772151903,0.44482906927522664,0.23022511256129485
15yr TBA Eligible,0.17182911392405087,0.46226255624782947,0.24161215207430953
15yr TBA Eligible,0.24578481012658226,0.4805662591105217,0.2536996694170801
15yr TBA Eligible,0.3197405063291141,0.49978762760401396,0.26633627215046385
15yr TBA Eligible,0.3936962025316455,0.5199604279722707,0.27930078834045524
15yr TBA Eligible,0.46765189873417734,0.5410993961072825,0.2922977627227996
15yr TBA Eligible,0.5416075949367087,0.5631945970534848,0.3049543453972454
15yr TBA Eligible,0.6155632911392406,0.5862056179549636,0.31681930181653595
15yr TBA Eligible,0.6895189873417724,0.6100557811259688,0.32736501425379494
15yr TBA Eligible,0.7634746835443043,0.634626633037946,0.33599344757327465
15yr TBA Eligible,0.8374303797468352,0.6597530397955094,0.3420470876358248
15yr TBA Eligible,0.911386075949367,0.6852192940382574,0.3448257982098042
15yr TBA Eligible,0.9853417721518989,0.710756703745909,0.34388578341209186
15yr TBA Eligible,1.0592974683544307,0.7360839190910461,0.3402340480372237
15yr TBA Eligible,1.1332531645569617,0.7610811955347058,0.335360455539381
15yr TBA Eligible,1.2072088607594935,0.7856875510274721,0.3297108919115299
15yr TBA Eligible,1.2811645569620254,0.8098491926484557,0.32340033351253616
15yr TBA Eligible,1.3551202531645572,0.8335221446615733,0.3165807236016436
15yr TBA Eligible,1.429075949367089,0.8566750882849774,0.30944372136450937
15yr TBA Eligible,1.50303164556962,0.8792923963596022,0.3022233923436115
15yr TBA Eligible,1.5769873417721518,0.9013773710639025,0.29519912810384863
15yr TBA Eligible,1.6509430379746837,0.9229557104342032,0.28869906917968535
15yr TBA Eligible,1.7248987341772155,0.9440792523723155,0.2831043851380768
15yr TBA Eligible,1.7988544303797465,0.9648300742359553,0.2788548646126623
15yr TBA Eligible,1.8728101265822783,0.9853250636760996,0.27645639426710034
15yr TBA Eligible,1.9467658227848101,1.0057211244512854,0.27649106991562533
15yr TBA Eligible,2.020721518987342,1.0262212428148856,0.2796309011148974
15yr TBA Eligible,2.094677215189874,1.0470817203946725,0.28665636455074406
15yr TBA Eligible,2.1686329113924048,1.0686209848373593,0.29848146280987997
15yr TBA Eligible,2.2425886075949366,1.0912305291659818,0.3161874982141848
15yr TBA Eligible,2.3165443037974685,1.115388717959293,0.3410685399456783
15yr TBA Eligible,2.3905000000000003,1.1416784518149092,0.35547949928860606
20yr TBA Eligible,-3.230833333333334,0.14391206126435602,-0.10751783960651626
20yr TBA Eligible,-3.1604809282700423,0.13634792266082837,-0.096353617526731
20yr TBA Eligible,-3.0901285232067512,0.13035464380524794,-0.07624865648428791
20yr TBA Eligible,-3.0197761181434597,0.12561936992779962,-0.06007790367116106
20yr TBA Eligible,-2.9494237130801686,0.12190139377639411,-0.04694320787358108
20yr TBA Eligible,-2.879071308016877,0.11901423477721469,-0.036166068577609845
20yr TBA Eligible,-2.8087189029535855,0.11681265396415653,-0.027227807103475166
20yr TBA Eligible,-2.7383664978902944,0.11518315134855699,-0.019727190809657458
20yr TBA Eligible,-2.668014092827003,0.11403694332695281,-0.013350139538889194
20yr TBA Eligible,-2.5976616877637118,0.1133047224995742,-0.007847870802844548
