period,Date,Type_of_Security,spread,SMM_monthly,Cumulative_SMM,actual_cpr_pct,reported_cpr_pct,log_UPB,log_UPB_z,coupon,duration,Cohort_Current_UPB,n_raw_rows
2019-12,20191231,15yr TBA Eligible,0.2610369392143954,0.0004787355427561631,0.004935879830352161,0.5729724236046896,0.5725436294866565,29.196896643145276,0.7796512796344003,3.4385369392143956,49.82032455041374,4786864131579.22,756
2020-01,20200131,15yr TBA Eligible,0.36341885786884376,0.0004220703336719403,0.004499357045685363,0.505310306775808,0.5050324539994611,29.20199648039471,0.7819721525847106,3.435418857868844,49.45592784652604,4811338714735.601,746
2020-02,20200228,15yr TBA Eligible,0.4619285212705031,0.00045686787367557884,0.004234792223094543,0.5468659377264706,0.5464407192432994,29.099617506163437,0.7353807457706333,3.4319285212705033,49.588970717666484,4343134794401.59,692
2020-03,20200331,15yr TBA Eligible,0.5427797967341608,0.0005240878488127651,0.005264600264787407,0.6270957724648141,0.6264132213987449,29.25088025297674,0.8042185537825899,3.42777979673416,49.379027589736886,5052378573475.4,833
2020-04,20200430,15yr TBA Eligible,0.6167579090677799,0.000682021436278969,0.006906366550676687,0.8153626808337866,0.8139628962096226,29.258889524272618,0.8078634742365463,3.4207579090677798,48.96393132548186,5093006928732.8,866
2020-05,20200529,15yr TBA Eligible,0.7163863076827255,0.0007663607083343131,0.007581699496756131,0.915766497282644,0.9141617845815174,29.173620785950938,0.7690587244771466,3.4088863076827254,48.41854901772982,4676732442462.58,801
2020-06,20200630,15yr TBA Eligible,0.7798426269849141,0.0008163150512488407,0.008546183980689959,0.9751919631093453,0.9735218683874908,29.293948906247977,0.8238185659976153,3.3823426269849146,47.04325524805869,5274731567128.959,891
2020-07,20200731,15yr TBA Eligible,0.8331275866280055,0.0008371845093185674,0.009046465291822264,1.0000085015522187,0.998271731678764,29.358607226195783,0.8532437688893517,3.3531275866280055,45.68579325148139,5627054412317.2295,915
2020-08,20200831,15yr TBA Eligible,0.8424493576884444,0.0008900743803935416,0.009137266060505791,1.0628760047981411,1.0612989520832279,29.295917702799088,0.8247145409938069,3.317449357688445,43.766442012260626,5285126670009.949,827
2020-09,20200930,15yr TBA Eligible,0.8900625856093312,0.0009561440251184948,0.009573486493779274,1.1413582242062792,1.1391836687045287,29.33818191641864,0.8439484626580094,3.275062585609331,41.777431125205354,5513285916458.359,834
2020-10,20201030,15yr TBA Eligible,0.8844710437713967,0.0009616493613275595,0.010086795650641875,1.147895277352351,1.1456909533248563,29.375160925057692,0.8607771528067435,3.230471043771397,39.90461721081934,5720978225014.82,837
2020-11,20201130,15yr TBA Eligible,0.8761301055112867,0.0007781416812659852,0.009586844761003898,0.9297840355528497,0.9276725477468076,29.50221226188418,0.9185966471394683,3.181130105511286,38.298254094126264,6496029512019.31,909
