Type_of_Security,spread,curve_family,slice_name,n_obs,pred_logit,pred_smm,pred_cpr_pct
30yr TBA Eligible,2.2929292929292933,overall,all,51,-3.6580251559989603,0.025407743831351092,26.492363288685
30yr TBA Eligible,2.3434343434343434,overall,all,51,-3.501688481915967,0.029577054274839157,30.152709739886603
30yr TBA Eligible,2.3939393939393936,overall,all,51,-3.341859986296738,0.03452193188791494,34.27273702254146
30yr TBA Eligible,2.4444444444444446,overall,all,51,-3.178497479493593,0.04039510617141517,38.870777786616884
30yr TBA Eligible,2.494949494949495,overall,all,51,-3.011558771858856,0.047378520953164326,43.94656732760746
30yr TBA Eligible,2.545454545454545,overall,all,51,-2.841001673744846,0.05568765171522738,49.47286322569814
30yr TBA Eligible,2.595959595959596,overall,all,51,-2.6667839955038826,0.0655756302766731,55.38632019044531
30yr TBA Eligible,2.646464646464646,overall,all,51,-2.488863547488291,0.07733658350169463,61.57914819066277
30yr TBA Eligible,2.6969696969696972,overall,all,51,-2.307198140050386,0.09130725872873525,67.89413899523517
30yr TBA Eligible,2.7474747474747474,overall,all,51,-2.1217455835424954,0.1078655777713378,74.12664992746797
30yr TBA Eligible,2.7979797979797976,overall,all,51,-1.932463688316938,0.12742426058642742,80.03745517897268
30yr TBA Eligible,2.8484848484848486,overall,all,51,-1.7393102647260292,0.15041717548676234,85.37905865021413
30yr TBA Eligible,2.898989898989899,overall,all,51,-1.5422431231220988,0.17727578793558169,89.93421456543783
30yr TBA Eligible,2.94949494949495,overall,all,51,-1.341220073857459,0.20839330549922855,93.55913317698139
30yr TBA Eligible,3.0,overall,all,51,-1.13619892728444,0.24407528504259512,96.21746135641325
15yr TBA Eligible,-2.0,duration_slice,high_duration,17,-8.606240732441838,0.00018293653914548336,0.21930308428709702
15yr TBA Eligible,-1.9494949494949494,duration_slice,high_duration,17,-8.594334789404439,0.00018512718286716463,0.22192653953234862
15yr TBA Eligible,-1.898989898989899,duration_slice,high_duration,17,-8.582521903560306,0.00018732662474123168,0.22456046758853174
15yr TBA Eligible,-1.8484848484848484,duration_slice,high_duration,17,-8.570768978557037,0.00018954082937214448,0.2272120103072193
15yr TBA Eligible,-1.797979797979798,duration_slice,high_duration,17,-8.559042918042229,0.0001917760498809353,0.22988865432729985
15yr TBA Eligible,-1.7474747474747474,duration_slice,high_duration,17,-8.547310625663474,0.00019403883380736262,0.23259823808558608
15yr TBA Eligible,-1.696969696969697,duration_slice,high_duration,17,-8.535539005068369,0.00019633603117212556,0.23534896140616504
15yr TBA Eligible,-1.6464646464646464,duration_slice,high_duration,17,-8.523694959904509,0.00019867480487329088,0.23814939787582046
15yr TBA Eligible,-1.595959595959596,duration_slice,high_duration,17,-8.511745393819488,0.00020106264359969292,0.24100851022248393
15yr TBA Eligible,-1.5454545454545454,duration_slice,high_duration,17,-8.499657210460908,0.00020350737745509457,0.24393566892735308
15yr TBA Eligible,-1.4949494949494948,duration_slice,high_duration,17,-8.487397313476356,0.00020601719650056088,0.2469406743168554
15yr TBA Eligible,-1.4444444444444444,duration_slice,high_duration,17,-8.474932606513429,0.00020860067243910952,0.2500337824006807
15yr TBA Eligible,-1.393939393939394,duration_slice,high_duration,17,-8.462229993219724,0.00021126678368655108,0.2532257347454606
15yr TBA Eligible,-1.3434343434343434,duration_slice,high_duration,17,-8.449256377242836,0.00021402494409587116,0.2565277927009929
15yr TBA Eligible,-1.2929292929292928,duration_slice,high_duration,17,-8.435978662230362,0.00021688503562992495,0.2599517763294146
15yr TBA Eligible,-1.2424242424242424,duration_slice,high_duration,17,-8.422363751829895,0.00021985744530904052,0.2635101084234128
15yr TBA Eligible,-1.191919191919192,duration_slice,high_duration,17,-8.40837854968903,0.00022295310679687876,0.26721586404537423
15yr TBA Eligible,-1.1414141414141414,duration_slice,high_duration,17,-8.39398995945536,0.00022618354703010218,0.2710828260668838
15yr TBA Eligible,-1.0909090909090908,duration_slice,high_duration,17,-8.379164884776484,0.00022956093834576816,0.2751255472468951
15yr TBA Eligible,-1.0404040404040404,duration_slice,high_duration,17,-8.3638702293,0.00023309815661557264,0.27935941945062837
15yr TBA Eligible,-0.9898989898989898,duration_slice,high_duration,17,-8.348072896673498,0.00023680884595903256,0.28380075068660965
15yr TBA Eligible,-0.9393939393939394,duration_slice,high_duration,17,-8.331739790544574,0.00024070749067936476,0.2884668507225273
15yr TBA Eligible,-0.8888888888888888,duration_slice,high_duration,17,-8.314837814560827,0.00024480949514736513,0.2933761261378748
15yr TBA Eligible,-0.8383838383838385,duration_slice,high_duration,17,-8.297333872369851,0.0002491312724513121,0.2985481857790821
15yr TBA Eligible,-0.7878787878787878,duration_slice,high_duration,17,-8.279194867619237,0.0002536903427363346,0.3040039577076717
15yr TBA Eligible,-0.7373737373737375,duration_slice,high_duration,17,-8.260387703956583,0.00025850544227658663,0.30976581887258975
15yr TBA Eligible,-0.6868686868686869,duration_slice,high_duration,17,-8.240879285029486,0.0002635966444599674,0.3158577388971191
15yr TBA Eligible,-0.6363636363636365,duration_slice,high_duration,17,-8.220636514485538,0.0002689854940203953,0.3223054395542504
15yr TBA Eligible,-0.5858585858585859,duration_slice,high_duration,17,-8.199626295972335,0.0002746951560295407,0.32913657170955013
15yr TBA Eligible,-0.5353535353535355,duration_slice,high_duration,17,-8.177815533137474,0.00028075058136160005,0.3363809117479995
15yr TBA Eligible,-0.48484848484848486,duration_slice,high_duration,17,-8.155171129628553,0.0002871786905748973,0.34407057976920674
15yr TBA Eligible,-0.4343434343434345,duration_slice,high_duration,17,-8.13165998909316,0.00029400857841707135,0.35224028214221853
15yr TBA Eligible,-0.38383838383838387,duration_slice,high_duration,17,-8.107249015178892,0.0003012717414614134,0.3609275813615273
15yr TBA Eligible,-0.33333333333333326,duration_slice,high_duration,17,-8.08190511153335,0.00030900233172635153,0.37017319654607395
15yr TBA Eligible,-0.2828282828282829,duration_slice,high_duration,17,-8.055595181804126,0.00031723743952496433,0.38002133838167856
15yr TBA Eligible,-0.23232323232323226,duration_slice,high_duration,17,-8.028286129638815,0.00032601740924467656,0.39052008283228096
15yr TBA Eligible,-0.18181818181818188,duration_slice,high_duration,17,-7.99994485868501,0.00033538619227826803,0.40172178854745283
15yr TBA Eligible,-0.13131313131313127,duration_slice,high_duration,17,-7.970538272590311,0.0003453917419268171,0.41368356358619013
15yr TBA Eligible,-0.08080808080808088,duration_slice,high_duration,17,-7.940033275002311,0.0003560864557860554,0.42646778787154743
15yr TBA Eligible,-0.030303030303030276,duration_slice,high_duration,17,-7.908396769568603,0.00036752767192465993,0.44014269870652295
15yr TBA Eligible,0.020202020202020332,duration_slice,high_duration,17,-7.875595659936785,0.0003797782260839029,0.4547830477366752
15yr TBA Eligible,0.0707070707070705,duration_slice,high_duration,17,-7.84159684975445,0.0003929070781934733,0.47047083896109465
15yr TBA Eligible,0.1212121212121211,duration_slice,high_duration,17,-7.8063672426691975,0.00040699001773243437,0.4872961588001362
15yr TBA Eligible,0.1717171717171717,duration_slice,high_duration,17,-7.7698737423286195,0.00042211045889601516,0.505358110852368
15yr TBA Eligible,0.22222222222222232,duration_slice,high_duration,17,-7.73208325238031,0.0004383603381920054,0.5247658698539421
15yr TBA Eligible,0.2727272727272725,duration_slice,high_duration,17,-7.692962676471867,0.0004558411290251246,0.5456398715343783
15yr TBA Eligible,0.3232323232323231,duration_slice,high_duration,17,-7.652478918250885,0.0004746649900812312,0.5681131575886215
15yr TBA Eligible,0.3737373737373737,duration_slice,high_duration,17,-7.61059888136496,0.0004949560669519318,0.5923328979227171
15yr TBA Eligible,0.4242424242424243,duration_slice,high_duration,17,-7.567289469461686,0.0005168519695108289,0.6184621157393063
15yr TBA Eligible,0.4747474747474749,duration_slice,high_duration,17,-7.522517586188659,0.000540505451144721,0.6466816449997319
15yr TBA Eligible,0.5252525252525251,duration_slice,high_duration,17,-7.4762501351934745,0.000566086320151045,0.6771923544192388
15yr TBA Eligible,0.5757575757575757,duration_slice,high_duration,17,-7.428454020123727,0.0005937836185494967,0.7102176775369291
15yr TBA Eligible,0.6262626262626263,duration_slice,high_duration,17,-7.379096144627011,0.0006238081093555223,0.7460064946823549
15yr TBA Eligible,0.6767676767676769,duration_slice,high_duration,17,-7.328143412350924,0.0006563951201871164,0.7848364199898761
15yr TBA Eligible,0.7272727272727271,duration_slice,high_duration,17,-7.275562726943059,0.0006918077991165199,0.8270175551717619
15yr TBA Eligible,0.7777777777777777,duration_slice,high_duration,17,-7.221320992051013,0.0007303408481656616,0.8728967817608295
15yr TBA Eligible,0.8282828282828283,duration_slice,high_duration,17,-7.165385111322382,0.0007723248110553508,0.9228626752218961
15yr TBA Eligible,0.8787878787878789,duration_slice,high_duration,17,-7.107721988404759,0.0008181310050859542,0.9773511379976325
15yr TBA Eligible,0.9292929292929291,duration_slice,high_duration,17,-7.048298526945741,0.0008681772027516611,1.0368518645282199
15yr TBA Eligible,0.9797979797979797,duration_slice,high_duration,17,-6.987081630592921,0.0009229341873535953,1.1019157699617481
15yr TBA Eligible,1.0303030303030303,duration_slice,high_duration,17,-6.924038202993897,0.000982933329060085,1.1731635360919042
15yr TBA Eligible,1.0808080808080809,duration_slice,high_duration,17,-6.8591351477962625,0.0010487753542673102,1.2512954535378387
15yr TBA Eligible,1.131313131313131,duration_slice,high_duration,17,-6.792339368647612,0.001121140512588102,1.337102768897719
15yr TBA Eligible,1.1818181818181817,duration_slice,high_duration,17,-6.723617769195545,0.0012008003833670114,1.4314807802104785
15yr TBA Eligible,1.2323232323232323,duration_slice,high_duration,17,-6.652937253087651,0.0012886316085277268,1.535443964272493
15yr TBA Eligible,1.2828282828282829,duration_slice,high_duration,17,-6.580264723971531,0.0013856318923092734,1.6501434659501366
15yr TBA Eligible,1.3333333333333335,duration_slice,high_duration,17,-6.505567085494776,0.0014929386728645892,1.7768873334235036
15yr TBA Eligible,1.3838383838383836,duration_slice,high_duration,17,-6.428811241304983,0.0016118509479910819,1.9171639450975984
15yr TBA Eligible,1.4343434343434343,duration_slice,high_duration,17,-6.349964095049746,0.0017438548301217554,2.0726691444748435
15yr TBA Eligible,1.4848484848484849,duration_slice,high_duration,17,-6.268992550376662,0.001890653517382248,2.2453376791634385
15yr TBA Eligible,1.5353535353535355,duration_slice,high_duration,17,-6.185863510933325,0.002054202501961053,2.4373796296435706
15yr TBA Eligible,1.5858585858585856,duration_slice,high_duration,17,-6.100543880367333,0.0022367509990292665,2.651322612079017
15yr TBA Eligible,1.6363636363636362,duration_slice,high_duration,17,-6.013000562326276,0.002440890774769924,2.8900606460611487
15yr TBA Eligible,1.6868686868686869,duration_slice,high_duration,17,-5.923200460457755,0.0026696137877257405,3.156910689919428
15yr TBA Eligible,1.7373737373737375,duration_slice,high_duration,17,-5.831110478409362,0.002926380342070922,3.4556779580782955
15yr TBA Eligible,1.7878787878787876,duration_slice,high_duration,17,-5.7366975198286925,0.0032151997946705054,3.7907312384209897
15yr TBA Eligible,1.8383838383838382,duration_slice,high_duration,17,-5.639928488363342,0.003540726271994837,4.167089509254392
15yr TBA Eligible,1.8888888888888888,duration_slice,high_duration,17,-5.540770287660906,0.0039083723524579225,4.590521194478864
15yr TBA Eligible,1.9393939393939394,duration_slice,high_duration,17,-5.439189821368979,0.004324444271443184,5.06765736069181
15yr TBA Eligible,1.9898989898989896,duration_slice,high_duration,17,-5.335153993135158,0.004796302929833761,5.6061200050695374
15yr TBA Eligible,2.0404040404040407,duration_slice,high_duration,17,-5.2286297066070375,0.005332555854801638,6.214666241020208
15yr TBA Eligible,2.090909090909091,duration_slice,high_duration,17,-5.1195838654322126,0.005943286299152513,6.903348564021994
15yr TBA Eligible,2.141414141414141,duration_slice,high_duration,17,-5.00798337325828,0.0066403268999790325,7.683690337833142
15yr TBA Eligible,2.191919191919192,duration_slice,high_duration,17,-4.89379513373283,0.007437586776772524,8.568873994244129
15yr TBA Eligible,2.242424242424242,duration_slice,high_duration,17,-4.776986050503464,0.008351442659647643,9.573936932803273
15yr TBA Eligible,2.2929292929292933,duration_slice,high_duration,17,-4.6575230272177714,0.009401206619720218,10.715966400706302
15yr TBA Eligible,2.3434343434343434,duration_slice,high_duration,17,-4.535372967523355,0.010609685231804668,12.014279287037322
15yr TBA Eligible,2.3939393939393936,duration_slice,high_duration,17,-4.410502775067805,0.012003847514291652,13.490565231174916
15yr TBA Eligible,2.4444444444444446,duration_slice,high_duration,17,-4.282879353498716,0.013615621697121398,15.16896107754933
15yr TBA Eligible,2.494949494949495,duration_slice,high_duration,17,-4.152469606463686,0.015482843626788907,17.076010821161137
15yr TBA Eligible,2.545454545454545,duration_slice,high_duration,17,-4.019240437610309,0.017650382169833084,19.24044718532761
15yr TBA Eligible,2.595959595959596,duration_slice,high_duration,17,-3.883158750586179,0.020171468883008793,21.692708625394122
15yr TBA Eligible,2.646464646464646,duration_slice,high_duration,17,-3.7441914490388943,0.023109259762879718,24.464079497172875
15yr TBA Eligible,2.6969696969696972,duration_slice,high_duration,17,-3.602305436616045,0.026538654946034818,27.585313719090422
15yr TBA Eligible,2.7474747474747474,duration_slice,high_duration,17,-3.4574676169652343,0.030548396093963145,31.08457888153292
15yr TBA Eligible,2.7979797979797976,duration_slice,high_duration,17,-3.3096448937340517,0.03524344833765345,34.98454871132852
15yr TBA Eligible,2.8484848484848486,duration_slice,high_duration,17,-3.1588041705700918,0.04074765045546669,39.29849456895156
15yr TBA Eligible,2.898989898989899,duration_slice,high_duration,17,-3.0049123511209537,0.047206578405149996,44.025307956821244
15yr TBA Eligible,2.94949494949495,duration_slice,high_duration,17,-2.847936339034229,0.054790506805918675,49.143561896484194
15yr TBA Eligible,3.0,duration_slice,high_duration,17,-2.6878430379575176,0.06369726225980477,54.60502960593711
15yr TBA Eligible,-2.0,duration_slice,low_duration,17,-8.629059888580075,0.00017880532206733944,0.2143554904776246
15yr TBA Eligible,-1.9494949494949494,duration_slice,low_duration,17,-8.617153945542674,0.0001809465039212487,0.21691982907014298
15yr TBA Eligible,-1.898989898989899,duration_slice,low_duration,17,-8.605341059698542,0.00018309628549046555,0.21949440614385626
15yr TBA Eligible,-1.8484848484848484,duration_slice,low_duration,17,-8.593588134695272,0.00018526049671051202,0.22208620264786624
15yr TBA Eligible,-1.797979797979798,duration_slice,low_duration,17,-8.581862074180464,0.00018744524952161542,0.22470253656831216
15yr TBA Eligible,-1.7474747474747474,duration_slice,low_duration,17,-8.570129781801707,0.00018965694363779352,0.22735106978254166
15yr TBA Eligible,-1.696969696969697,duration_slice,low_duration,17,-8.558358161206604,0.00019190227442725548,0.23003981743418458
15yr TBA Eligible,-1.6464646464646464,duration_slice,low_duration,17,-8.546514116042744,0.00019418824307434424,0.23277716003139895
15yr TBA Eligible,-1.595959595959596,duration_slice,low_duration,17,-8.534564549957725,0.00019652216920165784,0.23557185848136744
15yr TBA Eligible,-1.5454545454545454,duration_slice,low_duration,17,-8.522476366599141,0.0001989117061417707,0.23843307228534763
15yr TBA Eligible,-1.4949494949494948,duration_slice,low_duration,17,-8.510216469614589,0.0002013648590613268,0.24137038113589432
15yr TBA Eligible,-1.4444444444444444,duration_slice,low_duration,17,-8.497751762651664,0.00020389000615651969,0.2443938101761173
15yr TBA Eligible,-1.393939393939394,duration_slice,low_duration,17,-8.485049149357959,0.00020649592315837226,0.24751385920398689
15yr TBA Eligible,-1.3434343434343434,duration_slice,low_duration,17,-8.472075533381071,0.00020919181140914144,0.25074153613204997
15yr TBA Eligible,-1.2929292929292928,duration_slice,low_duration,17,-8.458797818368597,0.00021198732979797516,0.2540883950443032
15yr TBA Eligible,-1.2424242424242424,duration_slice,low_duration,17,-8.445182907968128,0.00021489263087505787,0.2575665792287616
15yr TBA Eligible,-1.191919191919192,duration_slice,low_duration,17,-8.431197705827262,0.00021791840149939967,0.2611888696069209
15yr TBA Eligible,-1.1414141414141414,duration_slice,low_duration,17,-8.416809115593596,0.0002210759084166872,0.2649687390298439
15yr TBA Eligible,-1.0909090909090908,duration_slice,low_duration,17,-8.401984040914721,0.00022437704921087962,0.2689204129663904
15yr TBA Eligible,-1.0404040404040404,duration_slice,low_duration,17,-8.386689385438236,0.00022783440912720512,0.2730589371729803
15yr TBA Eligible,-0.9898989898989898,duration_slice,low_duration,17,-8.370892052811735,0.00023146132432575798,0.2774002530066439
15yr TBA Eligible,-0.9393939393939394,duration_slice,low_duration,17,-8.354558946682811,0.0002352719521949497,0.28196128112551877
15yr TBA Eligible,-0.8888888888888888,duration_slice,low_duration,17,-8.337656970699063,0.00023928134943378132,0.2867600144156938
15yr TBA Eligible,-0.8383838383838385,duration_slice,low_duration,17,-8.320153028508084,0.00024350555870253422,0.29181562108845105
15yr TBA Eligible,-0.7878787878787878,duration_slice,low_duration,17,-8.30201402375747,0.0002479617047445232,0.2971485590146816
15yr TBA Eligible,-0.7373737373737375,duration_slice,low_duration,17,-8.283206860094817,0.0002526681009987596,0.30278070249974515
15yr TBA Eligible,-0.6868686868686869,duration_slice,low_duration,17,-8.263698441167719,0.0002576443678566978,0.3087354828594079
15yr TBA Eligible,-0.6363636363636365,duration_slice,low_duration,17,-8.243455670623772,0.0002629115638680205,0.3150380443345114
15yr TBA Eligible,-0.5858585858585859,duration_slice,low_duration,17,-8.22244545211057,0.00026849233137333036,0.3217154170857459
15yr TBA Eligible,-0.5353535353535355,duration_slice,low_duration,17,-8.20063468927571,0.00027441105823876696,0.32879670923912674
15yr TBA Eligible,-0.48484848484848486,duration_slice,low_duration,17,-8.177990285766786,0.0002806940575925878,0.33631332021716837
15yr TBA Eligible,-0.4343434343434345,duration_slice,low_duration,17,-8.154479145231393,0.00028736976772082484,0.34429917788935377
15yr TBA Eligible,-0.38383838383838387,duration_slice,low_duration,17,-8.130068171317129,0.00029446897457316456,0.35279100241901595
15yr TBA Eligible,-0.33333333333333326,duration_slice,low_duration,17,-8.104724267671585,0.00030202505966690877,0.36182860007529466
15yr TBA Eligible,-0.2828282828282829,duration_slice,low_duration,17,-8.07841433794236,0.0003100742765628791,0.37145519072668765
15yr TBA Eligible,-0.23232323232323226,duration_slice,low_duration,17,-8.05110528577705,0.00031865605953023524,0.3817177732473195
15yr TBA Eligible,-0.18181818181818188,duration_slice,low_duration,17,-8.022764014823245,0.00032781336852645565,0.3926675336557224
15yr TBA Eligible,-0.13131313131313127,duration_slice,low_duration,17,-7.9933574287285465,0.000337593075204782,0.4043603014828958
15yr TBA Eligible,-0.08080808080808088,duration_slice,low_duration,17,-7.962852431140544,0.0003480463953367843,0.41685706064526057
15yr TBA Eligible,-0.030303030303030276,duration_slice,low_duration,17,-7.931215925706836,0.00035922937381689424,0.43022452199298994
15yr TBA Eligible,0.020202020202020332,duration_slice,low_duration,17,-7.89841481607502,0.0003712034293160184,0.4445357657375605
15yr TBA Eligible,0.0707070707070705,duration_slice,low_duration,17,-7.864416005892686,0.00038403596669287724,0.45987096315231096
15yr TBA Eligible,0.1212121212121211,duration_slice,low_duration,17,-7.829186398807431,0.00039780106647824975,0.476318188317125
15yr TBA Eligible,0.1717171717171717,duration_slice,low_duration,17,-7.792692898466853,0.0004125802621470116,0.49397433226702603
15yr TBA Eligible,0.22222222222222232,duration_slice,low_duration,17,-7.754902408518545,0.0004284634175187532,0.5129461337477342
15yr TBA Eligible,0.2727272727272725,duration_slice,low_duration,17,-7.7157818326101015,0.0004455497185191502,0.5333513429140458
15yr TBA Eligible,0.3232323232323231,duration_slice,low_duration,17,-7.675298074389121,0.0004639487957374512,0.5553200367823691
15yr TBA Eligible,0.3737373737373737,duration_slice,low_duration,17,-7.633418037503194,0.0004837819967855156,0.5789961081234667
15yr TBA Eligible,0.4242424242424243,duration_slice,low_duration,17,-7.590108625599921,0.0005051838304660831,0.6045389528230971
15yr TBA Eligible,0.4747474747474749,duration_slice,low_duration,17,-7.545336742326894,0.0005283036082700586,0.6321253846246208
15yr TBA Eligible,0.5252525252525251,duration_slice,low_duration,17,-7.499069291331709,0.0005533073128369913,0.6619518106970839
15yr TBA Eligible,0.5757575757575757,duration_slice,low_duration,17,-7.451273176261962,0.0005803797278399039,0.6942367067473941
15yr TBA Eligible,0.6262626262626263,duration_slice,low_duration,17,-7.401915300765246,0.0006097268694266999,0.7292234365522745
15yr TBA Eligible,0.6767676767676769,duration_slice,low_duration,17,-7.350962568489159,0.00064157876602293,0.7671834679714009
15yr TBA Eligible,0.7272727272727271,duration_slice,low_duration,17,-7.298381883081294,0.0006761926411629726,0.8084200458963897
15yr TBA Eligible,0.7777777777777777,duration_slice,low_duration,17,-7.244140148189249,0.0007138565632943824,0.8532723924005249
15yr TBA Eligible,0.8282828282828283,duration_slice,low_duration,17,-7.188204267460616,0.0007548936374641511,0.9021205158241166
15yr TBA Eligible,0.8787878787878789,duration_slice,low_duration,17,-7.130541144542994,0.0007996668267714086,0.9553907239431706
15yr TBA Eligible,0.9292929292929291,duration_slice,low_duration,17,-7.071117683083976,0.0008485845068502527,1.01356195205872
15yr TBA Eligible,0.9797979797979797,duration_slice,low_duration,17,-7.009900786731155,0.0009021068749008128,1.077173035191084
15yr TBA Eligible,1.0303030303030303,duration_slice,low_duration,17,-6.946857359132132,0.0009607533564852213,1.1468310750134016
15yr TBA Eligible,1.0808080808080809,duration_slice,low_duration,17,-6.8819543039344975,0.0010251111791351418,1.223221077217322
15yr TBA Eligible,1.131313131313131,duration_slice,low_duration,17,-6.815158524785847,0.001095845312609052,1.3071170642517191
15yr TBA Eligible,1.1818181818181817,duration_slice,low_duration,17,-6.74643692533378,0.0011737100123956677,1.399394902458943
15yr TBA Eligible,1.2323232323232323,duration_slice,low_duration,17,-6.675756409225887,0.0012595622470012123,1.5010471222791526
15yr TBA Eligible,1.2828282828282829,duration_slice,low_duration,17,-6.603083880109766,0.0013543773421571482,1.6132000561796724
15yr TBA Eligible,1.3333333333333335,duration_slice,low_duration,17,-6.52838624163301,0.0014592672381297162,1.7371336721272126
15yr TBA Eligible,1.3838383838383836,duration_slice,low_duration,17,-6.451630397443218,0.0015755018319718519,1.8743045415887332
15yr TBA Eligible,1.4343434343434343,duration_slice,low_duration,17,-6.372783251187981,0.0017045339674643784,2.026372451010053
15yr TBA Eligible,1.4848484848484849,duration_slice,low_duration,17,-6.291811706514897,0.0018480287448403455,2.195231245116104
15yr TBA Eligible,1.5353535353535355,duration_slice,low_duration,17,-6.20868266707156,0.0020078979540489768,2.3830445795377417
15yr TBA Eligible,1.5858585858585856,duration_slice,low_duration,17,-6.123363036505568,0.002186340593990715,2.5922873590027664
15yr TBA Eligible,1.6363636363636362,duration_slice,low_duration,17,-6.035819718464511,0.0023858906315304303,2.825793744550246
15yr TBA Eligible,1.6868686868686869,duration_slice,low_duration,17,-5.94601961659599,0.0026094733850475374,3.0868127264688288
15yr TBA Eligible,1.7373737373737375,duration_slice,low_duration,17,-5.853929634547596,0.002860472196101751,3.379072374301736
15yr TBA Eligible,1.7878787878787876,duration_slice,low_duration,17,-5.7595166759669265,0.0031428073894480147,3.7068539834599012
15yr TBA Eligible,1.8383838383838382,duration_slice,low_duration,17,-5.662747644501577,0.0034610299280500864,4.075077427127943
15yr TBA Eligible,1.8888888888888888,duration_slice,low_duration,17,-5.56358944379914,0.0038204326601040746,4.489399072655965
15yr TBA Eligible,1.9393939393939394,duration_slice,low_duration,17,-5.462008977507214,0.0042271826461266,4.95632360390162
15yr TBA Eligible,1.9898989898989896,duration_slice,low_duration,17,-5.357973149273393,0.004688478765416194,5.48333096114491
15yr TBA Eligible,2.0404040404040407,duration_slice,low_duration,17,-5.251448862745272,0.005212739655108289,6.079019304305901
15yr TBA Eligible,2.090909090909091,duration_slice,low_duration,17,-5.142403021570448,0.0058098280568702,6.753264331483627
15yr TBA Eligible,2.141414141414141,duration_slice,low_duration,17,-5.030802529396514,0.006491318863561977,7.51739431354355
15yr TBA Eligible,2.191919191919192,duration_slice,low_duration,17,-4.916614289871065,0.007270819599508284,8.384378655945662
15yr TBA Eligible,2.242424242424242,duration_slice,low_duration,17,-4.7998052066416985,0.008164353760631772,9.369025424099553
15yr TBA Eligible,2.2929292929292933,duration_slice,low_duration,17,-4.680342183356007,0.009190819406263881,10.488179737245337
15yr TBA Eligible,2.3434343434343434,duration_slice,low_duration,17,-4.558192123661589,0.010372537641984916,11.760909816661151
15yr TBA Eligible,2.3939393939393936,duration_slice,low_duration,17,-4.43332193120604,0.011735908147218215,13.20866022466709
15yr TBA Eligible,2.4444444444444446,duration_slice,low_duration,17,-4.305698509636951,0.013312191625139785,14.855341806163144
15yr TBA Eligible,2.494949494949495,duration_slice,low_duration,17,-4.175288762601921,0.01513844185828216,16.72731434219425
15yr TBA Eligible,2.545454545454545,duration_slice,low_duration,17,-4.042059593748544,0.017258612701295417,18.853200306664245
15yr TBA Eligible,2.595959595959596,duration_slice,low_duration,17,-3.905977906724413,0.019724867418376896,21.263446059584968
15yr TBA Eligible,2.646464646464646,duration_slice,low_duration,17,-3.7670106051771284,0.02259911859764326,23.989520775005225
15yr TBA Eligible,2.6969696969696972,duration_slice,low_duration,17,-3.625124592754279,0.025954825376342725,27.062615440489143
15yr TBA Eligible,2.7474747474747474,duration_slice,low_duration,17,-3.480286773103469,0.029879069250364737,30.5116792911614
15yr TBA Eligible,2.7979797979797976,duration_slice,low_duration,17,-3.332464049872286,0.03447491788499308,34.36061866297613
15yr TBA Eligible,2.8484848484848486,duration_slice,low_duration,17,-3.1816233267083263,0.03986406458397352,38.62450007259724
15yr TBA Eligible,2.898989898989899,duration_slice,low_duration,17,-3.0277315072591886,0.04618969452904557,43.30467116691048
15yr TBA Eligible,2.94949494949495,duration_slice,low_duration,17,-2.8707554951724634,0.05361947106818604,48.38287562060369
15yr TBA Eligible,3.0,duration_slice,low_duration,17,-2.7106621940957525,0.06234844805431464,53.81473216591081
15yr TBA Eligible,-2.0,duration_slice,median_duration,17,-8.59480974144768,0.0001861138672304565,0.22310477884398483
15yr TBA Eligible,-1.9494949494949494,duration_slice,median_duration,17,-8.582903798410277,0.0001883425457219826,0.22577360863063775
15yr TBA Eligible,-1.898989898989899,duration_slice,median_duration,17,-8.571090912566145,0.00019058017480455398,0.22845308989026553
15yr TBA Eligible,-1.8484848484848484,duration_slice,median_duration,17,-8.559337987562875,0.0001928328226363206,0.23115048795144288
15yr TBA Eligible,-1.797979797979798,duration_slice,median_duration,17,-8.547611927048067,0.00019510685089767427,0.23387341886505453
15yr TBA Eligible,-1.7474747474747474,duration_slice,median_duration,17,-8.535879634669314,0.00019740892079559,0.23662985653374194
15yr TBA Eligible,-1.696969696969697,duration_slice,median_duration,17,-8.524108014074207,0.00019974600126548996,0.23942814246466457
15yr TBA Eligible,-1.6464646464646464,duration_slice,median_duration,17,-8.512263968910347,0.00020212537954780222,0.24227699835604954
15yr TBA Eligible,-1.595959595959596,duration_slice,median_duration,17,-8.50031440282533,0.00020455467432513565,0.24518554173818963
15yr TBA Eligible,-1.5454545454545454,duration_slice,median_duration,17,-8.488226219466746,0.00020704185161721846,0.24816330490367283
15yr TBA Eligible,-1.4949494949494948,duration_slice,median_duration,17,-8.475966322482194,0.00020959524364464133,0.2512202573770586
15yr TBA Eligible,-1.4444444444444444,duration_slice,median_duration,17,-8.463501615519267,0.00021222357088935013,0.2543668321947223
15yr TBA Eligible,-1.393939393939394,duration_slice,median_duration,17,-8.450799002225564,0.00021493596760002251,0.25761395628921285
15yr TBA Eligible,-1.3434343434343434,duration_slice,median_duration,17,-8.437825386248678,0.00021774201101430602,0.2609730853011495
15yr TBA Eligible,-1.2929292929292928,duration_slice,median_duration,17,-8.4245476712362,0.0002206517545977924,0.26445624317339567
15yr TBA Eligible,-1.2424242424242424,duration_slice,median_duration,17,-8.410932760835735,0.00022367576563197424,0.2680760669221907
